depa_nombre,muni_nombre,total_prestadores,profesional_independiente,ips,objeto_social_diferente,transporte_especial,natural,juridico,privada,mixta,publica,vencimiento_2025,vencimiento_2026,vencimiento_2027,vencimiento_2028,vencimiento_2029,municipio_pdet,municipio_zomac,municipio_pnis,municipio_pnsr_antes_2023,municipio_pnsr_2023,municipio_pnsr_2024,muni_nombre_corr,depa_nombre_corr,MPIO,depa_nombre:1,muni_nombre:1,AÑO,total_pob,total_cabecera,total_cprd,hombres_cabecera,hombres_cprd,hombres_total,mujeres_cabecera,mujeres_cprd,mujeres_total,hombres_primera_infancia,hombres_infancia,hombres_adolescencia,hombres_juventud,hombres_adultez,hombres_vejez,mujeres_primera_infancia,mujeres_infancia,mujeres_adolescencia,mujeres_juventud,mujeres_adultez,mujeres_vejez,etnia_cabecera,etnia_cprd,etnia_total,superficie,region
SANTANDER,GALÁN,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,NO,NO,NO,NO,SI,NO,GALÁN,SANTANDER,68296,SANTANDER,GALÁN,2025,3059,1000,2059,459,1106,1565,541,953,1494,128,144,138,171,644,340,127,124,112,147,622,362,8,5,13,205.5701478817937,Región Centro Oriente
SANTANDER,GIRÓN,49,35,12,2,0,35,14,48,0,1,17,20,7,3,2,NO,NO,NO,NO,NO,NO,GIRÓN,SANTANDER,68307,SANTANDER,GIRÓN,2025,176745,158242,18503,76069,10616,86685,82173,7887,90060,7081,7713,7731,13041,40575,10544,6703,7399,7618,13025,41512,13803,998,69,1067,493.6505284751614,Región Centro Oriente
SANTANDER,GUACA,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,NO,NO,NO,NO,SI,NO,GUACA,SANTANDER,68318,SANTANDER,GUACA,2025,6339,1956,4383,985,2371,3356,971,2012,2983,242,287,308,415,1501,603,259,297,285,335,1235,572,12,1,13,310.3397932179371,Región Centro Oriente
SANTANDER,GUADALUPE,2,1,1,0,0,1,1,1,0,1,1,1,0,0,0,NO,NO,NO,NO,SI,NO,GUADALUPE,SANTANDER,68320,SANTANDER,GUADALUPE,2025,4782,1985,2797,880,1482,2362,1105,1315,2420,144,208,216,215,1010,569,138,203,219,236,1012,612,13,4,17,151.3034418687906,Región Centro Oriente
SANTANDER,GUAPOTÁ,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,NO,NO,NO,NO,SI,NO,GUAPOTÁ,SANTANDER,68322,SANTANDER,GUAPOTÁ,2025,2533,829,1704,420,892,1312,409,812,1221,82,91,101,140,636,262,98,137,133,123,490,240,1,3,4,73.39664858295957,Región Centro Oriente
SANTANDER,GUAVATÁ,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,NO,NO,NO,NO,SI,NO,GUAVATÁ,SANTANDER,68324,SANTANDER,GUAVATÁ,2025,4484,1308,3176,594,1653,2247,714,1523,2237,118,152,159,199,967,652,91,148,186,221,929,662,11,3,14,85.65865457494608,Región Centro Oriente
SANTANDER,GÜEPSA,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,NO,NO,NO,NO,NO,NO,GÜEPSA,SANTANDER,68327,SANTANDER,GÜEPSA,2025,5441,3465,1976,1647,1076,2723,1818,900,2718,197,232,239,355,1220,480,184,214,245,356,1146,573,14,13,27,29.00548261397488,Región Centro Oriente
SANTANDER,JESÚS MARÍA,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,NO,NO,NO,NO,SI,NO,JESÚS MARÍA,SANTANDER,68368,SANTANDER,JESÚS MARÍA,2025,3469,894,2575,424,1333,1757,470,1242,1712,105,145,160,187,754,406,93,142,156,146,693,482,0,0,0,94.31141570452576,Región Centro Oriente
SANTANDER,LA BELLEZA,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,NO,SI,NO,NO,SI,SI,LA BELLEZA,SANTANDER,68377,SANTANDER,LA BELLEZA,2025,6727,2209,4518,1100,2350,3450,1109,2168,3277,240,310,339,396,1510,655,247,307,317,369,1405,632,0,14,14,315.36376612872,Región Centro Oriente
SANTANDER,LA PAZ,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,NO,NO,NO,NO,SI,NO,LA PAZ,SANTANDER,68397,SANTANDER,LA PAZ,2025,5267,1047,4220,547,2245,2792,500,1975,2475,158,227,247,275,1227,658,145,196,210,204,1029,691,6,4,10,287.4225933945557,Región Centro Oriente
SANTANDER,LANDÁZURI,2,1,1,0,0,1,1,1,0,1,0,2,0,0,0,NO,SI,NO,NO,SI,SI,LANDÁZURI,SANTANDER,68385,SANTANDER,LANDÁZURI,2025,10782,3852,6930,1783,3707,5490,2069,3223,5292,444,531,541,650,2334,990,390,505,515,582,2288,1012,32,131,163,588.0379844396292,Región Centro Oriente
SANTANDER,LEBRÍJA,16,12,2,2,0,12,4,15,0,1,7,4,3,2,0,NO,NO,NO,NO,NO,NO,LEBRIJA,SANTANDER,68406,SANTANDER,LEBRIJA,2025,46375,27214,19161,13297,10179,23476,13917,8982,22899,1941,2143,2161,3425,10892,2914,1917,2143,2143,3306,10407,2983,67,44,111,563.9157202708882,Región Centro Oriente
SANTANDER,LOS SANTOS,5,3,2,0,0,3,2,4,0,1,1,1,0,3,0,NO,NO,NO,NO,SI,NO,LOS SANTOS,SANTANDER,68418,SANTANDER,LOS SANTOS,2025,15608,2520,13088,1181,6836,8017,1339,6252,7591,707,767,739,991,3606,1207,649,756,744,975,3311,1156,4,2,6,295.0285088342422,Región Centro Oriente
SANTANDER,MACARAVITA,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,NO,NO,NO,NO,SI,NO,MACARAVITA,SANTANDER,68425,SANTANDER,MACARAVITA,2025,2289,418,1871,195,1006,1201,223,865,1088,84,112,110,129,465,301,88,103,99,124,409,265,10,9,19,93.96220802766739,Región Centro Oriente
SANTANDER,MATANZA,2,1,1,0,0,1,1,1,0,1,1,0,0,1,0,NO,SI,NO,NO,SI,SI,MATANZA,SANTANDER,68444,SANTANDER,MATANZA,2025,5377,1752,3625,812,2004,2816,940,1621,2561,213,240,227,290,1249,597,188,203,203,278,1118,571,3,1,4,258.17700233512,Región Centro Oriente
SANTANDER,MOGOTES,3,2,1,0,0,2,1,2,0,1,1,1,0,1,0,NO,NO,NO,NO,SI,NO,MOGOTES,SANTANDER,68464,SANTANDER,MOGOTES,2025,10966,4779,6187,2212,3275,5487,2567,2912,5479,499,562,541,683,2288,914,491,559,525,610,2107,1187,11,14,25,494.583249783796,Región Centro Oriente
SANTANDER,MOLAGAVITA,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,NO,NO,NO,NO,SI,NO,MOLAGAVITA,SANTANDER,68468,SANTANDER,MOLAGAVITA,2025,4355,852,3503,401,1893,2294,451,1610,2061,133,193,232,270,904,562,106,176,208,213,855,503,1,11,12,171.5889220138501,Región Centro Oriente
SANTANDER,MÁLAGA,28,22,6,0,0,22,6,27,0,1,12,11,5,0,0,NO,NO,NO,NO,NO,NO,MÁLAGA,SANTANDER,68432,SANTANDER,MÁLAGA,2025,21866,19133,2733,9132,1427,10559,10001,1306,11307,810,997,1083,1474,4452,1743,726,930,1024,1431,4891,2305,39,6,45,53.67983491141496,Región Centro Oriente
SANTANDER,OCAMONTE,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,NO,NO,NO,NO,SI,NO,OCAMONTE,SANTANDER,68498,SANTANDER,OCAMONTE,2025,6252,1185,5067,573,2736,3309,612,2331,2943,275,307,298,367,1500,562,216,277,279,326,1261,584,8,8,16,71.1069176950553,Región Centro Oriente
SANTANDER,OIBA,11,8,3,0,0,8,3,10,0,1,3,5,0,0,3,NO,NO,NO,NO,SI,NO,OIBA,SANTANDER,68500,SANTANDER,OIBA,2025,11194,5429,5765,2513,3050,5563,2916,2715,5631,415,506,516,641,2491,994,397,474,495,651,2462,1152,20,8,28,306.0543585987265,Región Centro Oriente
SANTANDER,ONZAGA,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,NO,NO,NO,NO,SI,NO,ONZAGA,SANTANDER,68502,SANTANDER,ONZAGA,2025,4329,1482,2847,677,1578,2255,805,1269,2074,167,194,199,230,872,593,112,165,177,188,817,615,7,0,7,491.9357318204943,Región Centro Oriente
SANTANDER,PALMAR,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,NO,NO,NO,NO,NO,NO,PALMAR,SANTANDER,68522,SANTANDER,PALMAR,2025,1501,587,914,297,471,768,290,443,733,53,72,79,84,332,148,49,59,59,85,306,175,0,0,0,20.05868619330782,Región Centro Oriente
SANTANDER,PIEDECUESTA,255,221,31,3,0,221,34,254,0,1,80,64,57,43,11,NO,NO,NO,NO,NO,NO,PIEDECUESTA,SANTANDER,68547,SANTANDER,PIEDECUESTA,2025,193440,161398,32042,77633,16359,93992,83765,15683,99448,7642,8451,8562,13786,43393,12158,7173,7973,8202,13672,47055,15373,661,74,735,465.0145384085702,Región Centro Oriente
SANTANDER,PINCHOTE,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,NO,NO,NO,NO,SI,NO,PINCHOTE,SANTANDER,68549,SANTANDER,PINCHOTE,2025,5544,1432,4112,689,2162,2851,743,1950,2693,209,246,251,334,1299,512,166,203,221,315,1197,591,7,5,12,52.43708523763593,Región Centro Oriente
SANTANDER,PUENTE NACIONAL,15,14,1,0,0,14,1,14,0,1,6,5,3,1,0,NO,NO,NO,NO,NO,NO,PUENTE NACIONAL,SANTANDER,68572,SANTANDER,PUENTE NACIONAL,2025,15716,6522,9194,3037,4814,7851,3485,4380,7865,435,621,708,781,3215,2091,443,607,653,726,3186,2250,41,7,48,241.5630885048513,Región Centro Oriente
SANTANDER,PUERTO PARRA,2,1,1,0,0,1,1,1,0,1,1,0,0,0,1,NO,NO,NO,NO,SI,NO,PUERTO PARRA,SANTANDER,68573,SANTANDER,PUERTO PARRA,2025,8003,3092,4911,1479,2586,4065,1613,2325,3938,468,458,383,523,1768,465,467,478,408,515,1641,429,261,204,465,809.5894435271199,Región Centro Oriente
SANTANDER,PUERTO WILCHES,12,8,4,0,0,8,4,11,0,1,4,3,1,1,3,NO,NO,NO,NO,SI,NO,PUERTO WILCHES,SANTANDER,68575,SANTANDER,PUERTO WILCHES,2025,36165,19119,17046,9508,9135,18643,9611,7911,17522,1974,2128,1948,2406,7737,2450,1854,1993,1810,2347,7426,2092,461,216,677,1619.034527283207,Región Centro Oriente
SANTANDER,PÁRAMO,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,NO,NO,NO,NO,NO,NO,PÁRAMO,SANTANDER,68533,SANTANDER,PÁRAMO,2025,4947,1588,3359,747,1809,2556,841,1550,2391,232,243,239,326,1157,359,212,225,216,304,1033,401,1,3,4,66.93449143032787,Región Centro Oriente
SANTANDER,RIONEGRO,9,5,3,1,0,5,4,8,0,1,1,2,4,0,2,NO,SI,NO,NO,SI,SI,RIONEGRO,SANTANDER,68615,SANTANDER,RIONEGRO,2025,27283,7760,19523,3659,10685,14344,4101,8838,12939,1220,1329,1287,1739,6302,2467,1130,1252,1180,1580,5713,2084,45,33,78,1236.2849994498,Región Centro Oriente
SANTANDER,SABANA DE TORRES,16,10,5,1,0,10,6,15,0,1,9,5,0,2,0,NO,SI,NO,NO,SI,SI,SABANA DE TORRES,SANTANDER,68655,SANTANDER,SABANA DE TORRES,2025,35145,24876,10269,12272,5528,17800,12604,4741,17345,1945,2015,1777,2416,7680,1967,1844,1940,1757,2425,7457,1922,459,54,513,1272.099773406791,Región Centro Oriente
SANTANDER,SAN ANDRÉS,7,6,1,0,0,6,1,6,0,1,5,2,0,0,0,NO,NO,NO,NO,SI,NO,SAN ANDRÉS,SANTANDER,68669,SANTANDER,SAN ANDRÉS,2025,9227,3727,5500,1826,3005,4831,1901,2495,4396,315,402,425,499,2055,1135,312,353,337,428,1847,1119,6,6,12,281.2274961221725,Región Centro Oriente
SANTANDER,SAN BENITO,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,NO,NO,NO,NO,SI,NO,SAN BENITO,SANTANDER,68673,SANTANDER,SAN BENITO,2025,3089,440,2649,236,1437,1673,204,1212,1416,94,113,126,178,812,350,97,118,118,134,605,344,0,1,1,60.22520349778542,Región Centro Oriente
SANTANDER,SAN GIL,97,80,17,0,0,80,17,96,0,1,36,30,15,8,8,NO,NO,NO,NO,NO,NO,SAN GIL,SANTANDER,68679,SANTANDER,SAN GIL,2025,64138,56312,7826,26874,4000,30874,29438,3826,33264,2401,2676,2668,4210,14238,4681,2304,2582,2642,4334,15128,6274,168,12,180,159.8506818670618,Región Centro Oriente
SANTANDER,SAN JOAQUÍN,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,NO,NO,NO,NO,SI,NO,SAN JOAQUÍN,SANTANDER,68682,SANTANDER,SAN JOAQUÍN,2025,2325,956,1369,453,751,1204,503,618,1121,82,107,113,139,473,290,87,110,105,98,438,283,5,0,5,131.0702249968305,Región Centro Oriente
SANTANDER,SAN JOSÉ DE MIRANDA,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,NO,NO,NO,NO,SI,NO,SAN JOSÉ DE MIRANDA,SANTANDER,68684,SANTANDER,SAN JOSÉ DE MIRANDA,2025,4489,1126,3363,549,1778,2327,577,1585,2162,147,187,216,305,936,536,132,174,202,270,846,538,5,0,5,80.30352784687042,Región Centro Oriente
SANTANDER,SAN MIGUEL,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,NO,NO,NO,NO,SI,NO,SAN MIGUEL,SANTANDER,68686,SANTANDER,SAN MIGUEL,2025,2711,828,1883,404,1033,1437,424,850,1274,109,125,129,163,583,328,104,116,116,157,488,293,0,4,4,73.01821865508921,Región Centro Oriente
SANTANDER,SAN VICENTE DE CHUCURÍ,7,4,3,0,0,4,3,6,0,1,4,2,1,0,0,NO,NO,NO,NO,SI,NO,SAN VICENTE DE CHUCURÍ,SANTANDER,68689,SANTANDER,SAN VICENTE DE CHUCURÍ,2025,37031,15249,21782,7220,12029,19249,8029,9753,17782,1517,1806,1912,2561,8517,2936,1424,1690,1707,2212,7809,2940,73,36,109,1107.323118259049,Región Centro Oriente
SANTANDER,SANTA BÁRBARA,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,NO,NO,NO,NO,SI,NO,SANTA BÁRBARA,SANTANDER,68705,SANTANDER,SANTA BÁRBARA,2025,2532,398,2134,182,1177,1359,216,957,1173,95,116,119,163,596,270,97,96,96,133,523,228,2,3,5,240.2963556677263,Región Centro Oriente
SANTANDER,SANTA HELENA DEL OPÓN,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,NO,NO,NO,NO,SI,NO,SANTA HELENA DEL OPÓN,SANTANDER,68720,SANTANDER,SANTA HELENA DEL OPÓN,2025,3601,1002,2599,489,1392,1881,513,1207,1720,137,191,207,245,865,236,178,194,170,208,743,227,1,1,2,337.8113342203645,Región Centro Oriente
SANTANDER,SIMACOTA,2,1,1,0,0,1,1,1,0,1,0,1,1,0,0,NO,NO,NO,NO,SI,NO,SIMACOTA,SANTANDER,68745,SANTANDER,SIMACOTA,2025,10882,2890,7992,1365,4425,5790,1525,3567,5092,424,519,534,700,2602,1011,459,543,493,522,2171,904,28,11,39,888.3240970171156,Región Centro Oriente
SANTANDER,SOCORRO,46,34,7,3,2,34,12,45,0,1,12,11,7,11,5,NO,NO,NO,NO,NO,NO,SOCORRO,SANTANDER,68755,SANTANDER,SOCORRO,2025,36199,30273,5926,13522,3308,16830,16751,2618,19369,1074,1362,1647,2687,7403,2657,1237,1449,1566,2505,8579,4033,107,11,118,126.4283757421277,Región Centro Oriente
SANTANDER,SUAITA,4,2,2,0,0,2,2,3,0,1,1,3,0,0,0,NO,NO,NO,NO,SI,NO,SUAITA,SANTANDER,68770,SANTANDER,SUAITA,2025,10783,2767,8016,1334,4079,5413,1433,3937,5370,370,456,471,548,2288,1280,356,417,418,519,2256,1404,14,13,27,269.2696682546499,Región Centro Oriente
SANTANDER,SUCRE,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,NO,SI,NO,NO,SI,SI,SUCRE,SANTANDER,68773,SANTANDER,SUCRE,2025,7643,942,6701,455,3458,3913,487,3243,3730,254,371,409,406,1660,813,272,307,296,356,1592,907,8,8,16,509.0992224985795,Región Centro Oriente
SANTANDER,SURATÁ,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,NO,SI,NO,NO,SI,SI,SURATÁ,SANTANDER,68780,SANTANDER,SURATÁ,2025,4167,1138,3029,514,1615,2129,624,1414,2038,162,180,187,251,919,430,193,184,151,215,865,430,4,4,8,350.4739698208614,Región Centro Oriente
SANTANDER,TONA,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,NO,NO,NO,NO,SI,NO,TONA,SANTANDER,68820,SANTANDER,TONA,2025,7718,922,6796,438,3665,4103,484,3131,3615,366,373,350,515,1836,663,306,358,360,468,1552,571,2,0,2,305.8961793422725,Región Centro Oriente
SANTANDER,VALLE DE SAN JOSÉ,3,2,1,0,0,2,1,2,0,1,0,3,0,0,0,NO,NO,NO,NO,NO,NO,VALLE DE SAN JOSÉ,SANTANDER,68855,SANTANDER,VALLE DE SAN JOSÉ,2025,6444,2806,3638,1347,1902,3249,1459,1736,3195,237,292,312,432,1463,513,265,294,282,389,1337,628,16,7,23,86.45899533847883,Región Centro Oriente
SANTANDER,VETAS,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,NO,NO,NO,NO,SI,NO,VETAS,SANTANDER,68867,SANTANDER,VETAS,2025,2388,871,1517,433,779,1212,438,738,1176,85,117,119,154,541,196,90,98,98,139,534,217,0,1,1,95.15522780013252,Región Centro Oriente
SANTANDER,VILLANUEVA,4,3,1,0,0,3,1,3,0,1,3,0,1,0,0,NO,NO,NO,NO,NO,NO,VILLANUEVA,SANTANDER,68872,SANTANDER,VILLANUEVA,2025,8875,5582,3293,2680,1696,4376,2902,1597,4499,347,393,390,507,1842,897,275,351,376,493,1941,1063,33,0,33,92.77661826851956,Región Centro Oriente
SANTANDER,VÉLEZ,13,9,4,0,0,9,4,12,0,1,7,1,0,2,3,NO,NO,NO,NO,NO,NO,VÉLEZ,SANTANDER,68861,SANTANDER,VÉLEZ,2025,26504,15334,11170,7608,6066,13674,7726,5104,12830,688,932,1100,2733,5675,2546,704,946,1077,1439,5539,3125,39,20,59,431.1993990892034,Región Centro Oriente
SANTANDER,ZAPATOCA,8,6,2,0,0,6,2,7,0,1,6,1,0,0,1,NO,NO,NO,NO,SI,NO,ZAPATOCA,SANTANDER,68895,SANTANDER,ZAPATOCA,2025,10094,6904,3190,3194,1717,4911,3710,1473,5183,403,471,467,538,2000,1032,393,439,410,468,2119,1354,28,0,28,335.8611756066285,Región Centro Oriente
SUCRE,BUENAVISTA,4,2,2,0,0,2,2,3,0,1,3,1,0,0,0,NO,NO,NO,NO,SI,NO,BUENAVISTA,SUCRE,70110,SUCRE,BUENAVISTA,2025,11469,8951,2518,4388,1337,5725,4563,1181,5744,545,567,572,817,2373,851,521,594,620,833,2365,811,439,35,474,146.205812140389,Región Caribe
SUCRE,CAIMITO,2,1,1,0,0,1,1,1,0,1,1,1,0,0,0,NO,NO,NO,NO,SI,NO,CAIMITO,SUCRE,70124,SUCRE,CAIMITO,2025,17392,3889,13503,1876,7082,8958,2013,6421,8434,782,889,970,1440,3595,1282,761,878,965,1379,3292,1159,68,433,501,428.8446512641822,Región Caribe
SUCRE,CHALÁN,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,SI,SI,NO,SI,SI,SI,CHALÁN,SUCRE,70230,SUCRE,CHALÁN,2025,4897,3044,1853,1593,1028,2621,1451,825,2276,209,238,273,403,1073,425,179,230,262,325,929,351,637,278,915,85.55741062063619,Región Caribe
SUCRE,COLOSO,2,1,1,0,0,1,1,1,0,1,2,0,0,0,0,SI,SI,NO,SI,SI,SI,COLOSO,SUCRE,70204,SUCRE,COLOSO,2025,9522,3946,5576,1994,3011,5005,1952,2565,4517,445,481,485,680,2002,912,394,434,451,667,1863,708,420,909,1329,124.1404228742566,Región Caribe
SUCRE,COROZAL,42,21,18,2,1,21,21,39,1,2,19,16,2,3,2,NO,NO,NO,NO,SI,NO,COROZAL,SUCRE,70215,SUCRE,COROZAL,2025,72063,53689,18374,25538,9807,35345,28151,8567,36718,2841,3198,3560,5576,14970,5200,2832,3212,3420,5109,15999,6146,1510,2763,4273,292.4204462497809,Región Caribe
SUCRE,COVEÑAS,7,3,3,0,1,3,4,6,1,0,2,4,1,0,0,NO,NO,NO,NO,SI,NO,COVEÑAS,SUCRE,70221,SUCRE,COVEÑAS,2025,21626,12542,9084,7595,4619,12214,4947,4465,9412,923,990,1028,3824,4429,1020,826,896,957,1572,4196,965,5432,5559,10991,61.11295532832531,Región Caribe
SUCRE,EL ROBLE,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,NO,NO,NO,NO,SI,NO,EL ROBLE,SUCRE,70233,SUCRE,EL ROBLE,2025,10551,4359,6192,2204,3228,5432,2155,2964,5119,444,512,543,743,2235,955,493,539,534,698,2029,826,179,1084,1263,202.1041683588403,Región Caribe
SUCRE,GALERAS,5,2,3,0,0,2,3,4,0,1,4,1,0,0,0,NO,NO,NO,NO,SI,NO,GALERAS,SUCRE,70235,SUCRE,GALERAS,2025,24801,12900,11901,6435,6223,12658,6465,5678,12143,1241,1329,1358,1932,4986,1812,1144,1282,1345,1867,4794,1711,1350,915,2265,353.6288148542863,Región Caribe
SUCRE,GUARANDA,4,1,3,0,0,1,3,3,0,1,4,0,0,0,0,NO,NO,NO,NO,NO,NO,GUARANDA,SUCRE,70265,SUCRE,GUARANDA,2025,19364,7338,12026,3654,6306,9960,3684,5720,9404,1069,1118,1092,1432,3851,1398,1054,1112,1073,1432,3653,1080,74,9,83,344.8579272872171,Región Caribe
SUCRE,LA UNIÓN,3,2,1,0,0,2,1,2,0,1,2,1,0,0,0,NO,NO,NO,NO,SI,NO,LA UNIÓN,SUCRE,70400,SUCRE,LA UNIÓN,2025,14662,6716,7946,3259,4336,7595,3457,3610,7067,673,739,782,1118,2996,1287,518,646,741,1051,2905,1206,199,1264,1463,211.0279674775092,Región Caribe
SUCRE,LOS PALMITOS,5,3,2,0,0,3,2,4,0,1,1,4,0,0,0,SI,SI,NO,SI,SI,SI,LOS PALMITOS,SUCRE,70418,SUCRE,LOS PALMITOS,2025,25179,11639,13540,5733,7017,12750,5906,6523,12429,1186,1233,1206,1763,5334,2028,1102,1150,1162,1853,5246,1916,209,622,831,189.9581287917125,Región Caribe
SUCRE,MAJAGUAL,6,3,3,0,0,3,3,5,0,1,3,2,0,1,0,NO,NO,NO,NO,SI,NO,MAJAGUAL,SUCRE,70429,SUCRE,MAJAGUAL,2025,42660,11144,31516,5536,16500,22036,5608,15016,20624,2153,2323,2294,3012,8841,3413,2169,2235,2111,2847,8305,2957,255,1220,1475,907.600625271125,Región Caribe
SUCRE,MORROA,5,2,3,0,0,2,3,4,0,1,2,1,1,0,1,SI,SI,NO,SI,SI,SI,MORROA,SUCRE,70473,SUCRE,MORROA,2025,16734,9769,6965,4692,3657,8349,5077,3308,8385,817,844,815,1187,3537,1149,753,781,788,1286,3639,1138,389,381,770,159.4142608221763,Región Caribe
SUCRE,OVEJAS,9,2,6,1,0,2,7,8,0,1,4,5,0,0,0,SI,SI,NO,SI,SI,SI,OVEJAS,SUCRE,70508,SUCRE,OVEJAS,2025,24361,11681,12680,5716,6822,12538,5965,5858,11823,1039,1155,1224,1791,5234,2095,1002,1084,1110,1658,4891,2078,331,1461,1792,492.8579932549065,Región Caribe
SUCRE,PALMITO,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,SI,SI,NO,SI,SI,SI,PALMITO,SUCRE,70523,SUCRE,PALMITO,2025,16630,5295,11335,2643,5917,8560,2652,5418,8070,870,921,969,1566,3257,977,817,889,927,1394,3067,976,3281,10568,13849,191.7329389588279,Región Caribe
SUCRE,SAMPUÉS,8,4,4,0,0,4,4,7,0,1,6,2,0,0,0,NO,NO,NO,NO,SI,NO,SAMPUÉS,SUCRE,70670,SUCRE,SAMPUÉS,2025,53829,26088,27741,13136,14063,27199,12952,13678,26630,2542,2756,2896,4482,11201,3322,2660,2743,2709,4230,10833,3455,4940,19357,24297,198.3710899844604,Región Caribe
SUCRE,SAN BENITO ABAD,8,4,4,0,0,4,4,7,0,1,2,3,1,2,0,NO,NO,NO,NO,SI,NO,SAN BENITO ABAD,SUCRE,70678,SUCRE,SAN BENITO ABAD,2025,31633,5793,25840,2850,13650,16500,2943,12190,15133,1446,1650,1778,2550,6709,2367,1436,1625,1695,2297,5909,2171,1345,6118,7463,1494.375547240746,Región Caribe
SUCRE,SAN JUAN DE BETULIA,5,2,2,1,0,2,3,4,0,1,2,3,0,0,0,NO,NO,NO,NO,SI,NO,SAN JUAN DE BETULIA,SUCRE,70702,SUCRE,SAN JUAN DE BETULIA,2025,14615,7044,7571,3554,3924,7478,3490,3647,7137,591,660,705,1035,3261,1226,508,616,696,1024,3125,1168,112,576,688,167.7194456862497,Región Caribe
SUCRE,SAN MARCOS,19,9,8,0,2,9,10,17,0,2,7,11,1,0,0,NO,NO,NO,NO,SI,NO,SAN MARCOS,SUCRE,70708,SUCRE,SAN MARCOS,2025,62967,33614,29353,16366,14991,31357,17248,14362,31610,3104,3422,3502,4570,12233,4526,2937,3328,3473,4723,12555,4594,17291,11816,29107,1018.631643976216,Región Caribe
SUCRE,SAN ONOFRE,11,6,5,0,0,6,5,10,0,1,6,4,1,0,0,SI,SI,NO,SI,SI,SI,SAN ONOFRE,SUCRE,70713,SUCRE,SAN ONOFRE,2025,57776,21082,36694,10164,19175,29339,10918,17519,28437,3102,3497,3581,4343,10841,3975,2875,3202,3253,4053,10784,4270,20099,35690,55789,997.1310200574878,Región Caribe
SUCRE,SAN PEDRO,10,7,3,0,0,7,3,9,0,1,3,6,0,1,0,NO,NO,NO,NO,SI,NO,SAN PEDRO,SUCRE,70717,SUCRE,SAN PEDRO,2025,20515,12985,7530,6273,3997,10270,6712,3533,10245,880,995,1039,1416,4180,1760,903,973,988,1414,4240,1727,1819,1134,2953,214.1633453750684,Región Caribe
SUCRE,SANTIAGO DE TOLÚ,14,10,4,0,0,10,4,13,0,1,7,5,0,1,1,NO,NO,NO,NO,SI,NO,SANTIAGO DE TOLÚ,SUCRE,70820,SUCRE,SANTIAGO DE TOLÚ,2025,35167,27990,7177,13584,3678,17262,14406,3499,17905,1755,1914,1963,2701,6907,2022,1755,1894,1922,2727,7282,2325,20540,5968,26508,284.7481326110357,Región Caribe
SUCRE,SINCELEJO,450,231,207,11,1,231,219,446,0,4,219,168,27,28,8,NO,NO,NO,NO,SI,NO,SINCELEJO,SUCRE,70001,SUCRE,SINCELEJO,2025,317629,278792,38837,133928,19649,153577,144864,19188,164052,13732,15032,15867,24580,65377,18989,13124,14360,15286,25156,72830,23296,27860,23272,51132,265.5199115385573,Región Caribe
SUCRE,SINCÉ,8,6,1,1,0,6,2,7,0,1,5,3,0,0,0,NO,NO,NO,NO,SI,NO,SINCELEJO,SUCRE,70001,SUCRE,SINCELEJO,2025,317629,278792,38837,133928,19649,153577,144864,19188,164052,13732,15032,15867,24580,65377,18989,13124,14360,15286,25156,72830,23296,27860,23272,51132,265.5199115385573,Región Caribe
SUCRE,SUCRE,7,4,3,0,0,4,3,6,0,1,2,5,0,0,0,NO,NO,NO,NO,SI,NO,SUCRE,SUCRE,70771,SUCRE,SUCRE,2025,33360,6979,26381,3541,14382,17923,3438,11999,15437,1682,1765,1720,2381,7154,3221,1470,1547,1490,2002,6206,2722,359,599,958,1041.32238446404,Región Caribe
